ina3221.battery.voltage,ina3221.battery.current_ma,ina3221.esp.voltage,ina3221.esp.current_ma,ina3221.main.voltage,ina3221.main.current_ma,si7021.temperature,si7021.humidity,system.rssi,system.free_heap,system.reconnects,system.cpu_temp
8.288,1.2,5.552,30.8,12.632,24.0,30.84261,66.57843,-83,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.83188,66.55554,-83,193672,3,41.6
8.288,1.2,5.552,30.8,12.632,23.6,30.84261,66.56317,-85,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.84261,66.5708,-84,193672,3,41.6
8.288,1.2,5.544,30.0,12.632,23.6,30.83188,66.5708,-85,193672,3,41.6
8.288,1.2,5.544,36.8,12.624,28.0,30.85333,66.53265,-84,191192,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,30.84261,66.52502,-82,193672,3,42.6
8.28,1.2,5.552,31.6,12.632,24.4,30.85333,66.5174,-83,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.84261,66.47925,-83,193672,3,41.6
8.288,1.2,5.552,30.8,12.632,24.0,30.84261,66.5174,-85,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.84261,66.52502,-85,193672,3,41.6
8.288,1.2,5.552,30.4,12.632,23.6,30.84261,66.48688,-85,193672,3,42.6
8.288,1.2,5.544,30.4,12.632,24.8,30.85333,66.47162,-82,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.6,30.84261,66.5174,-83,193672,3,42.6
8.28,1.2,5.552,29.6,12.632,24.4,30.83188,66.5174,-80,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.84261,66.56317,-85,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,24.0,30.83188,66.54028,-84,193672,3,41.6
8.288,1.2,5.56,29.2,12.632,23.2,30.83188,66.53265,-82,193672,3,41.6
8.288,1.2,5.544,30.4,12.632,23.6,30.83188,66.5708,-83,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.82116,66.56317,-81,193672,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.84261,66.53265,-83,193672,3,41.6
8.288,1.2,5.536,40.8,12.624,28.4,30.84261,66.53265,-84,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.2,30.83188,66.53265,-84,193672,3,41.6
8.288,1.2,5.552,30.4,12.632,24.0,30.84261,66.5174,-83,193672,3,41.6
8.296,1.2,5.512,55.6,12.624,34.8,30.82116,66.50977,-83,192100,3,41.6
8.288,1.2,5.552,29.2,12.632,24.0,30.83188,66.55554,-83,193672,3,41.6
8.288,1.2,5.56,28.8,12.632,23.6,30.81043,66.58606,-84,193672,3,41.6
8.288,1.2,5.552,28.8,12.632,23.6,30.81043,66.58606,-85,193672,3,41.6
8.288,1.2,5.552,32.0,12.632,24.0,30.82116,66.5708,-82,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.83188,66.58606,-77,193672,3,41.6
8.288,1.2,5.552,31.6,12.632,24.0,30.82116,66.57843,-77,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.82116,66.59369,-76,193672,3,41.6
8.288,1.2,5.552,30.8,12.632,24.0,30.78898,66.63184,-77,193672,3,42.6
8.288,1.2,5.552,29.2,12.632,23.2,30.78898,66.63184,-78,193672,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.78898,66.65472,-78,193620,3,41.6
8.288,1.2,5.552,29.2,12.632,24.4,30.78898,66.69287,-76,193672,3,41.6
8.288,1.2,5.536,44.8,12.624,30.8,30.76753,66.72339,-78,193672,3,42.6
8.288,1.2,5.552,31.6,12.632,24.0,30.78898,66.76154,-77,193672,3,41.6
8.288,1.2,5.552,28.8,12.632,23.6,30.78898,66.74628,-76,193672,3,41.6
8.288,1.2,5.552,31.2,12.632,23.6,30.78898,66.72339,-77,193672,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.81043,66.70813,-75,193672,3,41.6
8.28,1.2,5.544,30.4,12.632,23.2,30.79971,66.66235,-77,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.79971,66.62421,-77,193672,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.78898,66.65472,-77,192100,3,41.6
8.288,1.2,5.552,32.4,12.632,24.4,30.79971,66.62421,-77,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.81043,66.65472,-78,193672,3,41.6
8.288,1.2,5.552,31.6,12.632,24.0,30.78898,66.68524,-78,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.79971,66.67761,-76,193672,3,41.6
8.288,1.2,5.552,32.0,12.632,24.4,30.81043,66.66998,-76,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.79971,66.66235,-77,193672,3,41.6
8.288,1.2,5.552,30.4,12.632,23.6,30.81043,66.60895,-77,193620,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.79971,66.63184,-76,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.81043,66.66235,-76,193672,3,42.6
8.288,1.2,5.552,32.4,12.632,25.2,30.78898,66.66235,-77,193672,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.79971,66.65472,-77,193672,3,41.6
8.28,1.2,5.544,30.8,12.632,24.4,30.81043,66.62421,-77,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.81043,66.63184,-77,193672,3,41.6
8.288,1.2,5.544,30.8,12.632,24.0,30.79971,66.62421,-78,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.79971,66.62421,-77,193672,3,41.6
8.288,1.2,5.552,32.0,12.632,24.8,30.79971,66.63184,-76,193672,3,41.6
8.288,1.2,5.56,28.8,12.632,23.2,30.82116,66.62421,-78,193672,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.81043,66.61658,-77,193672,3,41.6
8.296,1.2,5.512,57.2,12.624,34.8,30.83188,66.59369,-76,192100,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.82116,66.54028,-76,193672,3,41.6
8.288,1.2,5.552,31.6,12.632,24.4,30.83188,66.50977,-76,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.83188,66.5174,-77,193672,3,41.6
8.288,1.2,5.552,30.8,12.632,24.0,30.84261,66.47925,-78,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.84261,66.52502,-78,193672,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.84261,66.52502,-77,193672,3,41.6
8.288,1.2,5.544,28.8,12.632,23.2,30.84261,66.47925,-77,193672,3,41.6
8.28,1.2,5.552,29.6,12.632,23.6,30.83188,66.5174,-75,193672,3,41.6
8.28,1.2,5.552,31.6,12.632,24.4,30.83188,66.5174,-78,193672,3,41.6
8.28,1.2,5.552,29.6,12.632,23.6,30.81043,66.54028,-77,193672,3,42.6
8.288,1.2,5.552,31.6,12.632,24.0,30.81043,66.54791,-77,193672,3,41.6
8.28,1.2,5.552,29.6,12.632,23.2,30.82116,66.54028,-76,193672,3,41.6
8.288,1.2,5.544,30.4,12.632,24.0,30.82116,66.56317,-77,193672,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,30.82116,66.56317,-77,193672,3,41.6
8.288,1.2,5.552,30.4,12.632,24.0,30.81043,66.54791,-77,193672,3,41.6
8.288,1.2,5.552,32.8,12.624,26.8,30.82116,66.57843,-76,191140,3,42.6
8.288,1.2,5.552,29.2,12.632,23.6,30.82116,66.54791,-77,193672,3,41.6
8.288,1.2,5.552,30.8,12.632,24.4,30.82116,66.50977,-78,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.83188,66.53265,-77,193672,3,41.6
8.288,1.2,5.544,30.8,12.632,23.6,30.82116,66.5174,-78,193672,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.82116,66.5174,-78,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.83188,66.52502,-77,193672,3,41.6
8.28,1.2,5.552,31.2,12.632,24.8,30.82116,66.46399,-77,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.81043,66.48688,-77,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,24.0,30.81043,66.5174,-77,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.81043,66.54791,-78,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,24.0,30.79971,66.59369,-77,193672,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.78898,66.60132,-76,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.79971,66.59369,-76,193672,3,42.6
8.288,1.2,5.552,32.4,12.632,24.8,30.79971,66.60132,-76,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.78898,66.61658,-78,193672,3,41.6
8.288,1.2,5.552,32.8,12.632,24.8,30.77826,66.62421,-76,193672,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.79971,66.60895,-77,193672,3,41.6
8.288,1.2,5.552,30.8,12.632,24.0,30.77826,66.59369,-78,193672,3,41.6
8.296,1.2,5.52,55.2,12.624,35.2,30.76753,66.61658,-76,192100,3,42.6
8.288,1.2,5.552,29.6,12.632,24.0,30.78898,66.58606,-76,193672,3,41.6
8.288,1.2,5.544,29.2,12.632,23.2,30.79971,66.61658,-76,193672,3,41.6
8.288,1.2,5.552,28.8,12.632,23.6,30.78898,66.60132,-78,193672,3,41.6
8.288,1.2,5.544,32.4,12.632,23.6,30.78898,66.57843,-76,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.79971,66.59369,-78,193672,3,41.6
8.288,1.2,5.544,31.6,12.632,23.6,30.78898,66.56317,-77,193672,3,41.6
8.288,1.2,5.544,29.2,12.632,23.2,30.78898,66.60132,-78,193672,3,41.6
8.288,1.2,5.544,30.4,12.632,24.0,30.78898,66.56317,-78,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.78898,66.57843,-78,193672,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.77826,66.58606,-78,193672,3,41.6
8.288,1.2,5.552,31.6,12.632,24.4,30.76753,66.62421,-78,193672,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.77826,66.60132,-78,193672,3,41.6
8.28,1.2,5.552,30.8,12.632,23.6,30.78898,66.60895,-78,193676,3,41.6
8.288,1.2,5.552,28.4,12.632,23.2,30.77826,66.63184,-77,193676,3,41.6
8.288,1.2,5.552,30.4,12.632,23.2,30.78898,66.61658,-78,193676,3,41.6
8.288,1.2,5.544,33.2,12.632,25.2,30.77826,66.63184,-78,193676,3,42.6
8.288,1.2,5.552,30.4,12.632,23.6,30.76753,66.64709,-76,193676,3,41.6
8.288,1.2,5.544,32.4,12.632,25.6,30.77826,66.62421,-76,193676,3,41.6
8.296,1.2,5.52,54.0,12.624,33.6,30.76753,66.64709,-76,192104,3,42.6
8.288,1.2,5.544,31.2,12.632,24.4,30.77826,66.63947,-76,193656,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.77826,66.64709,-77,193656,3,41.6
8.288,1.2,5.544,30.4,12.632,24.8,30.76753,66.66235,-78,193656,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.75681,66.66998,-79,193656,3,41.6
8.288,1.2,5.528,49.2,12.624,33.2,30.74608,66.66998,-77,193604,3,41.6
8.28,1.2,5.544,32.4,12.632,24.8,30.74608,66.70813,-78,193656,3,41.6
8.288,1.2,5.544,29.2,12.632,23.2,30.73536,66.69287,-76,193656,3,41.6
8.288,1.2,5.552,31.2,12.632,24.4,30.75681,66.71576,-79,193656,3,41.6
8.288,1.2,5.536,40.8,12.624,28.4,30.73536,66.69287,-78,193656,3,42.6
8.288,1.2,5.552,30.8,12.632,24.0,30.73536,66.73865,-78,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.73536,66.75391,-77,193676,3,41.6
8.288,1.2,5.552,30.4,12.632,23.6,30.73536,66.76917,-78,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.72463,66.76917,-78,193676,3,42.6
8.288,1.2,5.552,30.0,12.632,23.6,30.72463,66.75391,-77,193676,3,41.6
8.28,1.2,5.552,32.0,12.632,24.8,30.72463,66.79968,-78,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.72463,66.75391,-79,191148,3,43.6
8.288,1.2,5.544,31.2,12.632,24.4,30.74608,66.74628,-79,193676,3,41.6
8.28,1.2,5.552,29.2,12.632,23.2,30.74608,66.76154,-78,193676,3,41.6
8.28,1.2,5.552,30.4,12.632,24.0,30.73536,66.71576,-78,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.74608,66.73865,-77,193676,3,41.6
8.28,1.2,5.552,30.0,12.632,23.6,30.73536,66.73102,-77,193676,3,41.6
8.28,1.2,5.552,31.2,12.632,24.8,30.74608,66.73102,-78,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.74608,66.71576,-78,193676,3,41.6
8.288,1.2,5.552,31.6,12.632,24.0,30.72463,66.75391,-79,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.73536,66.76154,-78,193676,3,41.6
8.28,1.2,5.552,31.2,12.632,24.0,30.72463,66.76917,-77,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.73536,66.77679,-77,193676,3,41.6
8.28,1.2,5.552,30.4,12.632,24.0,30.73536,66.78442,-76,193624,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.73536,66.76154,-91,193676,3,41.6
8.28,1.2,5.544,29.6,12.632,23.6,30.73536,66.78442,-77,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,24.4,30.75681,66.76154,-84,193676,3,41.6
8.288,1.2,5.544,31.2,12.632,24.4,30.76753,66.70813,-74,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,24.0,30.75681,66.71576,-75,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.76753,66.68524,-75,193676,3,41.6
8.296,1.2,5.52,54.0,12.624,35.6,30.75681,66.64709,-76,192056,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.75681,66.65472,-75,193676,3,41.6
8.28,1.2,5.552,30.0,12.632,23.6,30.76753,66.65472,-75,193676,3,41.6
8.288,1.2,5.544,32.0,12.632,24.4,30.75681,66.66235,-75,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.75681,66.67761,-76,193676,3,41.6
8.288,1.2,5.544,31.2,12.632,24.0,30.75681,66.67761,-74,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.75681,66.68524,-75,193676,3,41.6
8.288,1.2,5.552,30.4,12.632,24.0,30.76753,66.67761,-75,193676,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.77826,66.61658,-76,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.77826,66.65472,-74,193676,3,41.6
8.288,1.2,5.544,32.0,12.632,23.6,30.76753,66.61658,-75,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.76753,66.62421,-75,193676,3,41.6
8.288,1.2,5.552,31.2,12.632,24.4,30.76753,66.60895,-75,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.76753,66.61658,-75,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,24.0,30.78898,66.60132,-74,193676,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.79971,66.56317,-75,193676,3,41.6
8.288,1.2,5.536,38.8,12.624,28.0,30.78898,66.55554,-75,193676,3,42.6
8.288,1.2,5.552,32.4,12.632,24.4,30.77826,66.56317,-76,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.78898,66.55554,-75,193676,3,41.6
8.296,1.2,5.52,53.6,12.624,36.8,30.78898,66.56317,-76,192104,3,41.6
8.288,1.2,5.552,28.4,12.632,23.2,30.81043,66.54791,-76,193676,3,41.6
8.288,1.2,5.552,30.4,12.632,24.0,30.83188,66.46399,-76,193676,3,41.6
8.288,1.2,5.544,28.8,12.632,23.2,30.83188,66.43347,-77,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.84261,66.40295,-76,193676,3,42.6
8.288,1.2,5.552,32.4,12.632,24.8,30.85333,66.40295,-77,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.86406,66.32666,-76,193676,3,41.6
8.288,1.2,5.552,31.6,12.624,24.4,30.85333,66.28851,-77,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.6,30.85333,66.29614,-77,193676,3,42.6
8.288,1.2,5.552,31.2,12.632,24.0,30.86406,66.3114,-77,193676,3,41.6
8.288,1.2,5.56,28.8,12.632,23.2,30.88551,66.258,-77,193676,3,41.6
8.288,1.2,5.552,30.4,12.632,23.6,30.87478,66.258,-77,193676,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.88551,66.24274,-77,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.89623,66.22748,-76,193676,3,42.6
8.288,1.2,5.544,32.0,12.624,24.8,30.89623,66.22748,-76,193676,3,41.6
8.288,1.2,5.56,29.6,12.632,23.2,30.90696,66.21222,-77,193676,3,41.6
8.28,1.2,5.552,32.0,12.624,24.4,30.87478,66.20459,-76,192104,3,41.6
8.288,1.2,5.56,29.6,12.632,23.2,30.88551,66.20459,-75,193676,3,41.6
8.288,1.2,5.544,31.2,12.624,24.0,30.87478,66.19696,-76,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.87478,66.17407,-77,193676,3,41.6
8.28,1.2,5.552,30.4,12.632,23.6,30.85333,66.21222,-76,193624,3,41.6
8.288,1.2,5.552,29.2,12.632,24.8,30.86406,66.24274,-77,193624,3,41.6
8.28,1.2,5.552,29.6,12.632,23.6,30.85333,66.24274,-76,193676,3,41.6
8.28,1.2,5.552,32.0,12.632,24.8,30.86406,66.25037,-76,193676,3,41.6
8.288,1.2,5.56,29.6,12.632,23.2,30.86406,66.25037,-77,193676,3,41.6
8.288,1.2,5.552,30.8,12.624,24.0,30.86406,66.23511,-76,193676,3,41.6
8.288,1.2,5.56,29.2,12.632,23.2,30.87478,66.21222,-77,193676,3,41.6
8.288,1.2,5.552,30.4,12.632,24.0,30.85333,66.24274,-75,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.84261,66.26563,-78,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.86406,66.24274,-80,193676,3,42.6
8.28,1.2,5.552,32.4,12.624,24.8,30.85333,66.22748,-82,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.84261,66.258,-72,193676,3,41.6
8.288,1.2,5.544,35.6,12.624,26.0,30.86406,66.25037,-72,193676,3,42.6
8.288,1.2,5.544,33.2,12.624,24.8,30.84261,66.26563,-74,193676,3,41.6
8.28,1.2,5.552,30.8,12.632,24.0,30.85333,66.27325,-75,193676,3,41.6
8.296,1.2,5.52,55.2,12.624,34.8,30.84261,66.26563,-74,192104,3,41.6
8.288,1.2,5.552,30.4,12.632,23.6,30.84261,66.30377,-74,193624,3,41.6
8.28,1.2,5.56,29.2,12.632,22.8,30.85333,66.27325,-74,193676,3,41.6
8.288,1.2,5.544,30.0,12.632,23.6,30.84261,66.27325,-75,193676,3,42.6
8.28,1.2,5.544,30.4,12.624,24.8,30.83188,66.26563,-73,193676,3,41.6
8.288,1.2,5.544,29.6,12.632,23.6,30.84261,66.27325,-73,193676,3,41.6
8.28,1.2,5.552,30.8,12.624,24.4,30.83188,66.29614,-72,193676,3,41.6
8.288,1.2,5.544,29.6,12.632,23.6,30.83188,66.3114,-72,193676,3,41.6
8.28,1.2,5.552,31.2,12.632,24.0,30.82116,66.33429,-74,193656,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.84261,66.29614,-74,193656,3,41.6
8.288,1.2,5.552,31.6,12.632,24.0,30.85333,66.31903,-72,193676,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,30.83188,66.3114,-73,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.6,30.84261,66.30377,-74,193676,3,42.6
8.288,1.2,5.552,30.4,12.624,24.8,30.86406,66.24274,-72,193676,3,42.6
8.288,1.2,5.552,30.0,12.632,23.2,30.86406,66.22748,-72,193676,3,41.6
8.288,1.2,5.544,29.6,12.624,24.0,30.88551,66.19696,-72,193676,3,41.6
8.288,1.2,5.544,29.6,12.632,23.6,30.88551,66.22748,-73,191196,3,42.6
8.288,1.2,5.552,30.0,12.632,24.0,30.90696,66.18933,-74,193676,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.90696,66.12067,-74,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,24.0,30.91768,66.09778,-73,193624,3,41.6
8.288,1.2,5.544,32.4,12.624,24.8,30.92841,66.052,-72,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.90696,65.98334,-73,193676,3,41.6
8.288,1.2,5.552,31.6,12.624,24.4,30.91768,66.01385,-73,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.90696,65.99097,-74,193676,3,41.6
8.288,1.2,5.552,30.0,12.624,24.0,30.91768,66.02148,-74,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.90696,66.01385,-73,193676,3,41.6
8.288,1.2,5.552,28.8,12.624,23.6,30.92841,65.98334,-73,193672,3,42.6
8.288,1.2,5.552,28.8,12.624,23.2,30.91768,65.99097,-74,193672,3,41.6
8.28,1.2,5.552,29.2,12.632,23.6,30.91768,65.93756,-74,193672,3,41.6
8.288,1.2,5.544,32.4,12.624,24.0,30.91768,65.94519,-74,193672,3,42.6
8.288,1.2,5.544,29.2,12.632,23.6,30.91768,65.99097,-74,193672,3,41.6
8.28,1.2,5.552,31.6,12.632,24.4,30.91768,65.97571,-74,193672,3,41.6
8.288,1.2,5.544,32.4,12.624,24.4,30.90696,65.96808,-74,193676,3,42.6
8.288,1.2,5.552,30.4,12.632,24.0,30.92841,66.00623,-74,193676,3,41.6
8.288,1.2,5.56,29.2,12.632,23.2,30.90696,65.96808,-73,193676,3,41.6
8.296,1.2,5.52,55.6,12.624,35.6,30.89623,65.98334,-74,192104,3,42.6
8.288,1.2,5.552,32.4,12.624,24.0,30.90696,65.99097,-74,193676,3,41.6
8.28,1.2,5.552,28.8,12.632,23.6,30.89623,65.9986,-74,193676,3,41.6
8.28,1.2,5.552,31.2,12.624,23.6,30.88551,66.02911,-72,193676,3,41.6
8.288,1.2,5.56,29.2,12.632,23.6,30.90696,66.02148,-74,193676,3,41.6
8.288,1.2,5.552,30.8,12.632,23.6,30.90696,65.9986,-73,193676,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.90696,65.98334,-72,193676,3,41.6
8.288,1.2,5.56,30.4,12.632,23.6,30.91768,66.00623,-72,193624,3,41.6
8.288,1.2,5.552,28.8,12.632,23.2,30.91768,65.99097,-74,193676,3,41.6
8.288,1.2,5.552,30.0,12.632,23.6,30.90696,65.96045,-73,193676,3,41.6
8.288,1.2,5.552,31.2,12.624,24.4,30.91768,65.99097,-72,193676,3,41.6
8.288,1.2,5.552,29.6,12.632,23.2,30.90696,65.96808,-73,193676,3,41.6
8.288,1.2,5.552,30.8,12.624,24.0,30.92841,65.96808,-72,193676,3,41.6
8.288,1.2,5.552,28.8,12.632,23.6,30.92841,65.96045,-72,193676,3,41.6
8.288,1.2,5.544,30.4,12.624,23.2,30.94986,65.94519,-74,193624,3,41.6
8.288,1.2,5.552,28.4,12.624,23.2,30.96058,65.87653,-73,193676,3,41.6
8.288,1.2,5.536,41.6,12.624,29.6,30.94986,65.86127,-72,193676,3,42.6
8.288,1.2,5.552,32.0,12.624,24.8,30.96058,65.85364,-74,193676,3,41.6
8.288,1.2,5.552,29.6,12.624,23.2,30.96058,65.83838,-72,193676,3,41.6
8.288,1.2,5.52,54.0,12.624,34.8,30.97131,65.81549,-74,192104,3,42.6
8.288,1.2,5.552,29.6,12.624,23.2,30.96058,65.76208,-74,193676,3,41.6
8.288,1.2,5.552,30.8,12.624,24.0,30.96058,65.78497,-73,193676,3,41.6
8.288,1.2,5.552,29.2,12.624,23.2,30.98203,65.76971,-74,193676,3,41.6
8.288,1.2,5.552,30.0,12.624,23.6,30.98203,65.76208,-74,193676,3,42.6
8.28,1.2,5.552,28.8,12.624,23.2,30.96058,65.7392,-74,193676,3,41.6
8.288,1.2,5.552,29.6,12.624,23.2,30.94986,65.70868,-74,193676,3,41.6
8.288,1.2,5.552,31.2,12.624,24.4,30.96058,65.75446,-73,193676,3,41.6
8.288,1.2,5.552,29.2,12.624,23.2,30.93913,65.77734,-73,193676,3,41.6
8.288,1.2,5.552,31.2,12.624,24.0,30.92841,65.78497,-73,193676,3,41.6
8.288,1.2,5.552,29.2,12.624,23.2,30.92841,65.82312,-71,193676,3,41.6
8.288,1.2,5.552,30.4,12.624,24.0,30.92841,65.84601,-72,193624,3,41.6
8.288,1.2,5.544,29.2,12.632,22.8,30.92841,65.85364,-72,193676,3,41.6
8.28,1.2,5.552,30.0,12.624,23.6,30.92841,65.86127,-73,193676,3,42.6
8.288,1.2,5.552,32.8,12.624,25.2,30.92841,65.86127,-74,193676,3,41.6
8.288,1.2,5.544,29.6,12.624,23.6,30.93913,65.80786,-74,193676,3,41.6
8.28,1.2,5.552,31.6,12.624,24.4,30.96058,65.80786,-74,192104,3,41.6
8.288,1.2,5.552,29.2,12.624,23.2,30.94986,65.80786,-74,193676,3,41.6
8.288,1.2,5.552,30.8,12.624,24.0,30.94986,65.7926,-72,193676,3,41.6
8.288,1.2,5.552,29.2,12.624,22.8,30.94986,65.80023,-72,193676,3,41.6
8.288,1.2,5.544,30.0,12.624,23.6,30.96058,65.80023,-72,193676,3,41.6
8.28,1.2,5.544,29.2,12.632,24.8,30.92841,65.78497,-74,193676,3,41.6
8.288,1.2,5.552,30.0,12.624,23.6,30.92841,65.83838,-74,193676,3,41.6
8.288,1.2,5.552,30.4,12.624,24.4,30.91768,65.83075,-74,193676,3,41.6
8.288,1.2,5.552,29.6,12.624,23.6,30.92841,65.83075,-74,193676,3,41.6
8.28,1.2,5.552,31.6,12.624,24.4,30.92841,65.80023,-73,193676,3,41.6
8.288,1.2,5.552,29.6,12.624,23.2,30.91768,65.80023,-73,193676,3,42.6
8.28,1.2,5.544,30.8,12.624,24.0,30.91768,65.81549,-73,193676,3,41.6
8.288,1.2,5.552,29.2,12.624,23.2,30.93913,65.8689,-74,193676,3,41.6
8.288,1.2,5.552,30.0,12.624,24.0,30.93913,65.81549,-73,193624,3,41.6
8.288,1.2,5.552,30.8,12.632,23.2,30.93913,65.80023,-74,193676,3,41.6
8.288,1.2,5.552,29.6,12.624,23.6,30.92841,65.75446,-72,193676,3,41.6
8.288,1.2,5.544,36.8,12.624,27.6,30.90696,65.78497,-72,193676,3,41.6
8.288,1.2,5.552,29.6,12.624,23.6,30.91768,65.77734,-74,193676,3,41.6
8.288,1.2,5.552,29.6,12.624,24.0,30.90696,65.80786,-73,193676,3,41.6
8.288,1.2,5.52,54.8,12.624,35.2,30.90696,65.81549,-74,192104,3,42.6
8.28,1.2,5.552,29.6,12.624,24.0,30.89623,65.80786,-73,193624,3,41.6
8.288,1.2,5.552,29.2,12.632,23.2,30.90696,65.82312,-74,193676,3,41.6
8.28,1.2,5.552,30.0,12.624,23.6,30.90696,65.82312,-74,193676,3,41.6
8.288,1.2,5.552,32.0,12.624,24.8,30.90696,65.80023,-74,193676,3,41.6
8.28,1.2,5.552,29.6,12.624,23.2,30.90696,65.82312,-73,193676,3,41.6
8.288,1.2,5.552,30.4,12.624,24.4,30.90696,65.80023,-73,193676,3,41.6
